open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2026-08-19 08:00:00+00:00,64296.01,64510.95,64255.0,64413.95,381.23164,2026-08-19 08:59:59.999000+00:00,24535506.8052736,49947,149.99439,9656602.4091473,0
2026-08-19 09:00:00+00:00,64413.95,64470.66,64360.7,64427.06,228.1951,2026-08-19 09:59:59.999000+00:00,14697556.3041385,37034,104.20858,6711485.7864028,0
2026-08-19 10:00:00+00:00,64427.07,64456.71,64373.24,64456.71,262.84871,2026-08-19 10:59:59.999000+00:00,16929996.004405,27343,80.88625,5209751.644968,0
2026-08-19 11:00:00+00:00,64456.71,64539.05,64454.99,64515.63,286.02228,2026-08-19 11:59:59.999000+00:00,18448140.0060186,36462,149.21185,9623766.1800718,0
2026-08-19 12:00:00+00:00,64515.62,64988.0,64474.86,64882.15,785.09851,2026-08-19 12:59:59.999000+00:00,50852075.4299214,116151,460.69216,29834832.3551887,0
2026-08-19 13:00:00+00:00,64882.15,65217.86,64793.29,65012.12,1619.46727,2026-08-19 13:59:59.999000+00:00,105299099.6223,246571,870.12193,56584764.9150013,0
2026-08-19 14:00:00+00:00,65012.12,65970.0,65012.11,65923.21,2365.56793,2026-08-19 14:59:59.999000+00:00,154967720.436037,301443,1347.50612,88268633.3934472,0
2026-08-19 15:00:00+00:00,65923.21,69500.0,65892.0,68554.0,9262.86965,2026-08-19 15:59:59.999000+00:00,628407752.0128759,912256,5403.48536,366517302.30386734,0
2026-08-19 16:00:00+00:00,68554.0,68997.0,68416.36,68465.27,2013.58518,2026-08-19 16:59:59.999000+00:00,138290006.6106879,293998,1091.87285,74988989.1745268,0
2026-08-19 17:00:00+00:00,68465.26,68546.22,67825.03,68197.29,1708.46485,2026-08-19 17:59:59.999000+00:00,116455445.9220912,233345,827.32457,56407870.3615791,0
2026-08-19 18:00:00+00:00,68197.3,68453.43,68042.0,68395.99,626.01288,2026-08-19 18:59:59.999000+00:00,42733132.0011138,158947,306.4765,20921125.4661312,0
2026-08-19 19:00:00+00:00,68396.0,68483.52,68103.71,68429.44,730.52396,2026-08-19 19:59:59.999000+00:00,49910933.393436,166995,374.32549,25571161.2292036,0
2026-08-19 20:00:00+00:00,68429.44,69579.99,68390.0,69048.06,1419.23549,2026-08-19 20:59:59.999000+00:00,97892936.5261991,240223,760.74984,52469215.1402134,0
2026-08-19 21:00:00+00:00,69048.06,70000.0,68984.78,69709.46,2102.52662,2026-08-19 21:59:59.999000+00:00,146332047.8758616,480774,1143.88502,79648196.1283449,0
2026-08-19 22:00:00+00:00,69709.47,69833.99,68980.0,69258.9,1240.65644,2026-08-19 22:59:59.999000+00:00,86005605.7501374,246594,542.06606,37576722.5775535,0
2026-08-19 23:00:00+00:00,69258.9,69453.88,69160.0,69334.79,830.81844,2026-08-19 23:59:59.999000+00:00,57589509.5461766,169267,400.51349,27760529.3386591,0
2026-08-20 00:00:00+00:00,69334.78,69793.21,69314.01,69420.0,1392.50902,2026-08-20 00:59:59.999000+00:00,96866466.4539808,233807,832.55501,57905527.8397781,0
2026-08-20 01:00:00+00:00,69420.0,69894.5,69283.25,69721.92,864.23959,2026-08-20 01:59:59.999000+00:00,60085856.0883239,166324,484.97145,33718949.6409396,0
2026-08-20 02:00:00+00:00,69721.92,69824.0,69268.0,69301.27,929.59108,2026-08-20 02:59:59.999000+00:00,64652716.9064179,172766,403.14172,28030612.9346547,0
2026-08-20 03:00:00+00:00,69301.27,69340.0,68902.22,69195.64,941.77624,2026-08-20 03:59:59.999000+00:00,65081589.9201069,179308,480.77265,33224904.8440819,0
2026-08-20 04:00:00+00:00,69195.64,69599.01,69166.0,69492.01,712.36152,2026-08-20 04:59:59.999000+00:00,49401587.6595727,127113,404.43052,28046319.1894901,0
2026-08-20 05:00:00+00:00,69492.0,69668.0,69349.16,69406.54,1261.47615,2026-08-20 05:59:59.999000+00:00,87669940.5241434,171545,485.51103,33747030.9145834,0
2026-08-20 06:00:00+00:00,69406.53,69927.97,69336.97,69851.99,1346.47743,2026-08-20 06:59:59.999000+00:00,93621817.0442268,191879,600.01128,41739262.9409115,0
2026-08-20 07:00:00+00:00,69851.99,70022.0,69506.91,69816.45,2107.14536,2026-08-20 07:59:59.999000+00:00,146891333.7318324,202651,966.79775,67444176.586396,0
2026-08-20 08:00:00+00:00,69816.45,71826.26,69772.36,71592.1,4173.84476,2026-08-20 08:59:59.999000+00:00,296911673.0665926,552363,2403.67496,170897704.0633688,0
2026-08-20 09:00:00+00:00,71592.11,72067.46,71500.0,71789.97,3166.23325,2026-08-20 09:59:59.999000+00:00,227549216.28248128,352397,1656.88514,119076411.7234325,0
2026-08-20 10:00:00+00:00,71789.97,72490.0,71686.58,71995.99,2350.9646,2026-08-20 10:59:59.999000+00:00,169321447.4888428,335431,1102.45826,79429954.050435,0
2026-08-20 11:00:00+00:00,71995.99,72322.0,71820.0,71927.07,1357.58479,2026-08-20 11:59:59.999000+00:00,97800539.6704673,291099,652.27144,46985855.4771555,0
2026-08-20 12:00:00+00:00,71927.07,72015.42,71501.0,71952.04,1576.86402,2026-08-20 12:59:59.999000+00:00,113174119.9941104,318664,803.45966,57678346.2392925,0
2026-08-20 13:00:00+00:00,71952.04,72108.8,71132.0,71691.99,2151.9086,2026-08-20 13:59:59.999000+00:00,154276127.4384819,445326,1203.61262,86282659.6206723,0
2026-08-20 14:00:00+00:00,71692.0,71990.09,71364.01,71826.85,1441.04171,2026-08-20 14:59:59.999000+00:00,103275705.7283342,377125,716.3138,51342363.5733881,0
2026-08-20 15:00:00+00:00,71826.85,72830.0,71789.01,72470.83,2926.7352,2026-08-20 15:59:59.999000+00:00,211659318.3578908,544525,1528.68679,110559764.7105776,0
2026-08-20 16:00:00+00:00,72470.84,72905.0,72205.88,72837.15,1324.40386,2026-08-20 16:59:59.999000+00:00,96013122.5828815,300259,642.62938,46596130.3081512,0
2026-08-20 17:00:00+00:00,72837.15,72966.0,72534.71,72737.5,1268.41951,2026-08-20 17:59:59.999000+00:00,92289080.419805,265124,597.34794,43462479.4806775,0
2026-08-20 18:00:00+00:00,72737.51,72810.0,72394.0,72431.36,968.00662,2026-08-20 18:59:59.999000+00:00,70245199.5616184,208116,404.23396,29335672.624114,0
2026-08-20 19:00:00+00:00,72431.35,72774.0,72330.0,72690.76,818.65084,2026-08-20 19:59:59.999000+00:00,59423050.3676285,177706,378.71128,27489338.6312086,0
2026-08-20 20:00:00+00:00,72690.76,73110.7,72594.0,72671.75,871.61952,2026-08-20 20:59:59.999000+00:00,63461619.2748197,179194,429.06632,31250586.3376783,0
2026-08-20 21:00:00+00:00,72671.76,72848.0,72557.0,72741.81,501.87504,2026-08-20 21:59:59.999000+00:00,36487574.4423001,116602,228.90547,16644774.4760225,0
2026-08-20 22:00:00+00:00,72741.81,72878.0,72498.0,72676.22,520.26326,2026-08-20 22:59:59.999000+00:00,37818021.9182135,133840,230.20853,16732838.1403557,0
2026-08-20 23:00:00+00:00,72676.23,73400.0,72664.56,73025.15,930.8009,2026-08-20 23:59:59.999000+00:00,68076582.6869105,205950,508.28437,37175076.6437805,0
2026-08-21 00:00:00+00:00,73027.02,73990.0,73027.02,73708.02,1919.94005,2026-08-21 00:59:59.999000+00:00,141359048.8183606,415897,1079.36584,79458102.6045145,0
2026-08-21 01:00:00+00:00,73707.82,75785.82,73668.0,75129.23,3173.32947,2026-08-21 01:59:59.999000+00:00,237448499.98108688,567499,1838.39576,137535715.8855973,0
2026-08-21 02:00:00+00:00,75129.23,75197.08,74384.63,74439.74,1716.15486,2026-08-21 02:59:59.999000+00:00,128330588.2943813,372549,850.29649,63590223.9872823,0
2026-08-21 03:00:00+00:00,74439.75,74882.24,74247.46,74510.77,1039.80072,2026-08-21 03:59:59.999000+00:00,77514842.41097,226091,573.37944,42745300.3225238,0
2026-08-21 04:00:00+00:00,74510.77,75054.46,74510.77,75026.0,825.51685,2026-08-21 04:59:59.999000+00:00,61831670.1603508,172179,473.02852,35426252.3022029,0
2026-08-21 05:00:00+00:00,75026.0,75500.0,74918.79,75472.73,1138.68225,2026-08-21 05:59:59.999000+00:00,85706156.1433862,255057,624.0799,46971731.23571,0
2026-08-21 06:00:00+00:00,75472.73,75753.0,75104.0,75646.21,1382.10073,2026-08-21 06:59:59.999000+00:00,104284430.3688208,284122,824.57832,62218240.8678434,0
2026-08-21 07:00:00+00:00,75646.2,76916.95,75620.0,76308.65,3775.56433,2026-08-21 07:59:59.999000+00:00,288359838.3839714,521797,1770.27766,135166080.832848,0
2026-08-21 08:00:00+00:00,76308.66,79500.0,76235.76,79258.03,4366.47306,2026-08-21 08:59:59.999000+00:00,339791607.4346667,663625,2435.79366,189604972.7217854,0
2026-08-21 09:00:00+00:00,79258.02,79363.79,77251.0,77910.71,4167.07817,2026-08-21 09:59:59.999000+00:00,324751286.53562087,773764,1950.46557,151988784.7458174,0
2026-08-21 10:00:00+00:00,77910.71,78250.0,77621.8,77810.02,1604.18384,2026-08-21 10:59:59.999000+00:00,124987199.5105098,346231,718.37167,55969338.0832056,0
2026-08-21 11:00:00+00:00,77810.01,77855.78,76411.38,76722.32,2387.74046,2026-08-21 11:59:59.999000+00:00,184026154.165431,497903,993.99957,76627367.0576874,0
2026-08-21 12:00:00+00:00,76722.31,77477.24,76538.0,77223.66,2680.17653,2026-08-21 12:59:59.999000+00:00,206142613.74877727,426271,1410.19522,108497336.3842153,0
2026-08-21 13:00:00+00:00,77223.66,77700.0,76243.04,77266.87,2022.51306,2026-08-21 13:59:59.999000+00:00,155827344.8624896,614968,992.85213,76503454.0774337,0
2026-08-21 14:00:00+00:00,77266.88,77448.26,76552.74,77384.68,1855.76373,2026-08-21 14:59:59.999000+00:00,142941412.2458436,451822,935.55174,72062404.7979917,0
2026-08-21 15:00:00+00:00,77384.69,77871.33,77170.0,77221.98,1316.36575,2026-08-21 15:59:59.999000+00:00,102078381.9714861,304276,622.78557,48297263.934086,0
2026-08-21 16:00:00+00:00,77221.98,77563.53,76784.81,77486.01,1368.21973,2026-08-21 16:59:59.999000+00:00,105683139.5094406,319757,825.87591,63810535.2393155,0
2026-08-21 17:00:00+00:00,77486.01,77722.12,77189.95,77392.68,1099.33856,2026-08-21 17:59:59.999000+00:00,85187052.9504192,226156,642.51051,49792590.9924612,0
2026-08-21 18:00:00+00:00,77392.69,77550.0,76643.72,77146.0,1247.39698,2026-08-21 18:59:59.999000+00:00,96232145.7126281,224946,648.62697,50046382.3998783,0
2026-08-21 19:00:00+00:00,77145.99,77360.0,76856.2,77028.94,1151.33799,2026-08-21 19:59:59.999000+00:00,88812935.8733211,204987,602.74148,46503095.4140983,0
2026-08-21 20:00:00+00:00,77028.94,77548.99,76863.56,77520.19,905.49008,2026-08-21 20:59:59.999000+00:00,70041077.5154669,211082,546.19964,42254804.8266574,0
2026-08-21 21:00:00+00:00,77520.19,78675.1,77388.0,78505.15,1351.97974,2026-08-21 21:59:59.999000+00:00,105609427.3424527,340607,761.76604,59489497.6735908,0
2026-08-21 22:00:00+00:00,78505.14,78760.68,78081.8,78460.14,1022.8221,2026-08-21 22:59:59.999000+00:00,80281726.1148803,291342,502.18726,39423430.5911241,0
2026-08-21 23:00:00+00:00,78460.13,78720.0,78100.26,78338.03,821.59664,2026-08-21 23:59:59.999000+00:00,64444179.978599,216016,410.55174,32205819.353713,0
2026-08-22 00:00:00+00:00,78338.03,78500.0,77683.37,77953.3,822.10615,2026-08-22 00:59:59.999000+00:00,64083796.0140128,287777,426.51762,33245814.6480109,0
2026-08-22 01:00:00+00:00,77953.3,78234.0,77816.66,77830.01,612.96043,2026-08-22 01:59:59.999000+00:00,47828185.185472,195187,298.96679,23326014.2120679,0
2026-08-22 02:00:00+00:00,77830.01,78563.83,77791.19,78470.0,965.16893,2026-08-22 02:59:59.999000+00:00,75604220.8363409,196380,545.01711,42693136.8223004,0
2026-08-22 03:00:00+00:00,78470.0,78828.15,78372.0,78410.98,734.8031,2026-08-22 03:59:59.999000+00:00,57752136.6296189,178441,385.37128,30288056.2852275,0
2026-08-22 04:00:00+00:00,78410.98,78818.0,78207.61,78470.0,738.35305,2026-08-22 04:59:59.999000+00:00,57978509.7010819,200119,367.96776,28895022.8976934,0
2026-08-22 05:00:00+00:00,78470.0,78584.0,76500.0,77380.75,3816.352,2026-08-22 05:59:59.999000+00:00,294638146.6768021,546223,1747.60636,134894095.6450518,0
2026-08-22 06:00:00+00:00,77380.75,77572.16,76985.14,77486.09,838.31259,2026-08-22 06:59:59.999000+00:00,64819334.5003853,177941,447.16988,34577996.4009634,0
2026-08-22 07:00:00+00:00,77486.09,77669.28,77220.0,77289.18,634.34953,2026-08-22 07:59:59.999000+00:00,49114237.0346176,181595,326.26264,25262962.643906,0
2026-08-22 08:00:00+00:00,77289.18,77445.6,77037.42,77210.55,870.47609,2026-08-22 08:59:59.999000+00:00,67219390.6503647,173301,484.41449,37410873.9615547,0
2026-08-22 09:00:00+00:00,77210.55,77395.04,76851.25,77061.99,1089.30988,2026-08-22 09:59:59.999000+00:00,84063258.8487514,198606,679.30108,52433203.2114313,0
2026-08-22 10:00:00+00:00,77062.0,77187.46,76533.87,76976.0,1058.83574,2026-08-22 10:59:59.999000+00:00,81389927.232728,237123,496.38726,38155416.2755585,0
2026-08-22 11:00:00+00:00,76976.01,77204.68,76772.05,77130.02,729.38003,2026-08-22 11:59:59.999000+00:00,56166000.7212625,160718,401.78416,30938431.6169585,0
2026-08-22 12:00:00+00:00,77130.01,77387.99,77073.86,77300.27,529.84412,2026-08-22 12:59:59.999000+00:00,40946898.3605933,126274,259.94973,20084676.9336159,0
2026-08-22 13:00:00+00:00,77300.27,77362.03,77116.0,77288.62,471.5874,2026-08-22 13:59:59.999000+00:00,36409464.2001131,85644,258.95527,19994513.3336229,0
2026-08-22 14:00:00+00:00,77288.62,77305.14,76930.0,77003.62,534.05012,2026-08-22 14:59:59.999000+00:00,41146872.1721956,130334,242.9446,18717114.5549165,0
2026-08-22 15:00:00+00:00,77003.62,77100.77,76880.0,76978.83,465.28762,2026-08-22 15:59:59.999000+00:00,35828797.8756854,115065,197.00506,15170343.1099348,0
2026-08-22 16:00:00+00:00,76978.83,77547.96,76956.36,77288.01,537.52059,2026-08-22 16:59:59.999000+00:00,41516776.1188996,124396,278.30595,21496944.1430135,0
2026-08-22 17:00:00+00:00,77288.01,77369.99,77066.66,77278.01,367.89271,2026-08-22 17:59:59.999000+00:00,28421643.185658,95143,212.24407,16397863.6686023,0
2026-08-22 18:00:00+00:00,77278.01,77360.92,77138.0,77257.86,246.33381,2026-08-22 18:59:59.999000+00:00,19033031.349178,73576,118.16695,9129848.4587135,0
2026-08-22 19:00:00+00:00,77257.87,77469.64,77206.53,77418.25,260.41653,2026-08-22 19:59:59.999000+00:00,20138677.4021409,60303,172.53794,13342530.7582907,0
2026-08-22 20:00:00+00:00,77418.26,77467.53,77258.0,77311.69,351.69043,2026-08-22 20:59:59.999000+00:00,27205439.9358058,72436,188.96911,14617541.4710478,0
2026-08-22 21:00:00+00:00,77311.69,77311.69,76828.78,76856.01,472.54194,2026-08-22 21:59:59.999000+00:00,36402789.7588424,137618,189.0019,14561098.4429553,0
2026-08-22 22:00:00+00:00,76856.0,77155.46,76772.0,76997.76,933.98314,2026-08-22 22:59:59.999000+00:00,71949835.7326977,131298,523.926,40354766.8459619,0
2026-08-22 23:00:00+00:00,76997.77,77126.53,76900.0,77074.93,442.95254,2026-08-22 23:59:59.999000+00:00,34111018.4739902,64547,164.41925,12662293.9576971,0
2026-08-23 00:00:00+00:00,77074.94,77359.53,77042.91,77302.65,422.64795,2026-08-23 00:59:59.999000+00:00,32648849.5127581,109912,266.03595,20553209.5491401,0
2026-08-23 01:00:00+00:00,77302.65,77400.0,77158.0,77190.29,315.9346,2026-08-23 01:59:59.999000+00:00,24407493.7211364,99628,162.23708,12533997.7955312,0
2026-08-23 02:00:00+00:00,77190.29,77232.55,77005.88,77079.46,272.44621,2026-08-23 02:59:59.999000+00:00,21013707.2842128,94964,146.13855,11271373.5483612,0
2026-08-23 03:00:00+00:00,77079.46,77136.78,76837.0,76927.87,542.03792,2026-08-23 03:59:59.999000+00:00,41725684.5074581,99139,261.51914,20129094.4805161,0
2026-08-23 04:00:00+00:00,76927.87,77036.58,76477.04,76602.0,1142.31377,2026-08-23 04:59:59.999000+00:00,87705035.7675436,197382,590.19243,45325643.7357679,0
2026-08-23 05:00:00+00:00,76602.0,76730.99,75545.67,76053.37,2021.52468,2026-08-23 05:59:59.999000+00:00,153929395.1598681,376404,923.02334,70296564.2047696,0
2026-08-23 06:00:00+00:00,76053.38,76357.51,75872.89,76096.95,788.44492,2026-08-23 06:59:59.999000+00:00,60039394.7352928,186071,391.38029,29805752.3593229,0
2026-08-23 07:00:00+00:00,76096.96,76345.31,75907.82,76007.13,498.42122,2026-08-23 07:59:59.999000+00:00,37946853.3763294,113634,266.86174,20318954.7527383,0
2026-08-23 08:00:00+00:00,76007.12,76654.78,75952.09,76486.49,773.49224,2026-08-23 08:59:59.999000+00:00,59004835.6960149,128052,423.71781,32322589.6239523,0
2026-08-23 09:00:00+00:00,76486.49,76640.21,76467.0,76549.98,346.37256,2026-08-23 09:59:59.999000+00:00,26517357.7842167,92750,201.40871,15419487.9180124,0
2026-08-23 10:00:00+00:00,76549.99,76924.29,76542.0,76790.35,533.71157,2026-08-23 10:59:59.999000+00:00,40970225.8023398,133177,317.02425,24333484.3235752,0
2026-08-23 11:00:00+00:00,76790.35,77400.0,76744.94,77311.02,784.82342,2026-08-23 11:59:59.999000+00:00,60567967.1720712,193660,470.99708,36349813.2236236,0
2026-08-23 12:00:00+00:00,77311.02,77311.99,76975.63,77206.0,446.59889,2026-08-23 12:59:59.999000+00:00,34433933.7959175,91798,185.47516,14304715.7003949,0
2026-08-23 13:00:00+00:00,77206.01,77765.8,77192.21,77487.62,955.92825,2026-08-23 13:59:59.999000+00:00,74074515.5381856,191113,582.43543,45130581.111005,0
2026-08-23 14:00:00+00:00,77487.62,77640.58,76802.0,77186.0,1015.68445,2026-08-23 14:59:59.999000+00:00,78472584.5996213,236133,507.38808,39206924.1496458,0
2026-08-23 15:00:00+00:00,77186.0,77336.93,76913.49,77156.13,562.15936,2026-08-23 15:59:59.999000+00:00,43388526.1175379,159001,311.75623,24068645.059459,0
2026-08-23 16:00:00+00:00,77156.14,77475.0,77156.13,77429.88,303.2396,2026-08-23 16:59:59.999000+00:00,23451198.7789773,101127,177.58749,13734486.9192491,0
2026-08-23 17:00:00+00:00,77429.87,77443.95,77148.2,77176.41,396.15987,2026-08-23 17:59:59.999000+00:00,30608324.7651687,104111,178.30146,13776382.4327267,0
2026-08-23 18:00:00+00:00,77176.41,77415.33,77116.0,77341.98,670.17194,2026-08-23 18:59:59.999000+00:00,51790230.6938779,123034,457.60025,35364508.3212502,0
2026-08-23 19:00:00+00:00,77341.99,77487.04,77255.99,77346.01,294.93858,2026-08-23 19:59:59.999000+00:00,22813128.5059621,77409,130.01534,10058035.8481628,0
2026-08-23 20:00:00+00:00,77346.0,77460.0,77200.03,77401.6,169.97755,2026-08-23 20:59:59.999000+00:00,13147091.8113694,60051,101.79594,7873389.2800313,0
2026-08-23 21:00:00+00:00,77401.59,78052.85,77401.59,77833.23,861.63202,2026-08-23 21:59:59.999000+00:00,67044331.2950678,249568,535.79479,41693590.9377774,0
2026-08-23 22:00:00+00:00,77833.23,77979.0,77560.02,77598.88,587.36494,2026-08-23 22:59:59.999000+00:00,45636593.3223218,218333,293.55114,22808227.1281484,0
2026-08-23 23:00:00+00:00,77598.87,77829.7,77290.22,77734.0,661.20534,2026-08-23 23:59:59.999000+00:00,51291016.3161837,191378,325.11263,25222505.8325901,0
2026-08-24 00:00:00+00:00,77734.0,77742.0,77142.85,77679.5,630.62998,2026-08-24 00:59:59.999000+00:00,48851129.8795872,225504,333.1658,25809376.4213386,0
2026-08-24 01:00:00+00:00,77679.51,77717.28,76918.0,76922.1,853.47221,2026-08-24 01:59:59.999000+00:00,65959784.1160132,241642,312.89265,24181507.590023,0
2026-08-24 02:00:00+00:00,76922.11,77545.08,76883.61,77478.69,732.4439,2026-08-24 02:59:59.999000+00:00,56619184.6262944,223553,438.45438,33895722.7540565,0
2026-08-24 03:00:00+00:00,77478.7,77532.37,76933.0,76933.02,1447.49069,2026-08-24 03:59:59.999000+00:00,111687368.8001079,189531,384.36723,29655288.8478028,0
2026-08-24 04:00:00+00:00,76933.02,77247.12,76670.01,76897.44,1191.36747,2026-08-24 04:59:59.999000+00:00,91739705.7558609,172199,467.63851,36002387.0404283,0
2026-08-24 05:00:00+00:00,76897.44,77226.93,76842.72,77149.4,884.51745,2026-08-24 05:59:59.999000+00:00,68147832.1102698,188711,450.16346,34683316.2839906,0
2026-08-24 06:00:00+00:00,77149.39,77525.09,77071.0,77464.33,745.9839,2026-08-24 06:59:59.999000+00:00,57682422.63992,166666,507.36653,39234960.5852776,0
2026-08-24 07:00:00+00:00,77464.33,77790.19,77281.68,77307.15,681.33125,2026-08-24 07:59:59.999000+00:00,52810659.341508,159221,353.54854,27408924.7882315,0
2026-08-24 08:00:00+00:00,77307.14,77414.88,76838.0,77041.47,921.46444,2026-08-24 08:59:59.999000+00:00,71034785.6831845,157690,414.97625,31988943.7019177,0
2026-08-24 09:00:00+00:00,77041.46,77602.8,77028.0,77554.08,523.00977,2026-08-24 09:59:59.999000+00:00,40466601.677122,124679,322.92403,24985337.9824062,0
2026-08-24 10:00:00+00:00,77554.08,78017.0,77534.09,77617.22,1113.08488,2026-08-24 10:59:59.999000+00:00,86588346.7195708,186426,606.09738,47158014.3637504,0
2026-08-24 11:00:00+00:00,77617.23,78600.0,77450.0,78443.65,1324.46087,2026-08-24 11:59:59.999000+00:00,103547367.5882721,308662,783.69019,61265896.0206787,0
2026-08-24 12:00:00+00:00,78443.65,79326.48,77982.0,79159.99,1858.84351,2026-08-24 12:59:59.999000+00:00,146260745.1975264,401178,1098.44274,86428936.880784,0
2026-08-24 13:00:00+00:00,79159.98,79450.0,77851.9,78597.99,3300.58408,2026-08-24 13:59:59.999000+00:00,260022026.4544514,652189,1665.02126,131209328.0914739,0
2026-08-24 14:00:00+00:00,78597.99,79841.12,78597.99,79510.92,3230.14333,2026-08-24 14:59:59.999000+00:00,256271068.1894472,660428,1922.43212,152517293.6441013,0
2026-08-24 15:00:00+00:00,79510.93,80000.0,78824.78,79100.01,3666.17565,2026-08-24 15:59:59.999000+00:00,291552107.8968778,542942,1444.31918,114975269.4363674,0
2026-08-24 16:00:00+00:00,79100.01,79877.87,78901.1,79047.6,1877.28842,2026-08-24 16:59:59.999000+00:00,148990985.6199141,386751,859.24788,68226001.5332813,0
2026-08-24 17:00:00+00:00,79047.61,79198.0,78468.61,78761.14,1637.93002,2026-08-24 17:59:59.999000+00:00,129039279.4959225,420980,684.65106,53929072.771196,0
2026-08-24 18:00:00+00:00,78761.14,79084.22,78718.01,78928.35,783.83103,2026-08-24 18:59:59.999000+00:00,61876885.3701577,259731,462.57237,36517349.5925589,0
2026-08-24 19:00:00+00:00,78928.35,79118.42,78600.0,78758.0,1063.06502,2026-08-24 19:59:59.999000+00:00,83800960.7510937,221601,598.20032,47150330.6204733,0
2026-08-24 20:00:00+00:00,78757.99,78996.0,78560.0,78932.33,421.20967,2026-08-24 20:59:59.999000+00:00,33179294.0472709,141274,226.26505,17823622.4324348,0
2026-08-24 21:00:00+00:00,78932.33,79049.4,78853.43,78984.23,302.47665,2026-08-24 21:59:59.999000+00:00,23886504.4847471,78351,136.18181,10753743.5638731,0
2026-08-24 22:00:00+00:00,78984.23,78988.0,78692.0,78740.0,351.77026,2026-08-24 22:59:59.999000+00:00,27731006.4136195,105796,197.9453,15603031.2256934,0
2026-08-24 23:00:00+00:00,78740.0,79017.76,78622.13,78992.75,636.71946,2026-08-24 23:59:59.999000+00:00,50214791.4441099,118704,363.43144,28672421.7105843,0
2026-08-25 00:00:00+00:00,78992.76,79888.0,78715.63,79739.99,1133.49463,2026-08-25 00:59:59.999000+00:00,89834223.995557,371759,634.04468,50256706.9474371,0
2026-08-25 01:00:00+00:00,79739.99,79985.41,79478.0,79828.0,1067.23419,2026-08-25 01:59:59.999000+00:00,85119607.8600986,321899,534.96141,42668581.9712383,0
2026-08-25 02:00:00+00:00,79828.0,81272.62,79742.0,80649.63,3314.90532,2026-08-25 02:59:59.999000+00:00,267330675.4500555,556413,1931.55262,155738720.8845787,0
2026-08-25 03:00:00+00:00,80649.62,80956.0,80314.31,80488.01,1359.49076,2026-08-25 03:59:59.999000+00:00,109715709.7779998,317743,626.35235,50548551.9021337,0
2026-08-25 04:00:00+00:00,80488.01,80608.0,80150.0,80363.73,898.81211,2026-08-25 04:59:59.999000+00:00,72209008.3292984,245577,477.44393,38353726.1314395,0
2026-08-25 05:00:00+00:00,80363.74,80821.53,80322.0,80731.9,994.03992,2026-08-25 05:59:59.999000+00:00,80160737.1769619,213246,560.11103,45163365.2934581,0
2026-08-25 06:00:00+00:00,80731.9,80923.69,80420.0,80574.09,745.39881,2026-08-25 06:59:59.999000+00:00,60146317.5093145,173092,424.14008,34223890.7999291,0
2026-08-25 07:00:00+00:00,80574.09,80819.67,79369.17,79705.79,1307.68383,2026-08-25 07:59:59.999000+00:00,104800865.5756174,228617,599.58852,48070969.7327822,0
2026-08-25 08:00:00+00:00,79705.79,80249.0,79622.0,79930.77,788.31559,2026-08-25 08:59:59.999000+00:00,63045654.989184,210953,418.81942,33494972.501434,0
2026-08-25 09:00:00+00:00,79930.76,79958.0,78888.0,79187.2,1475.2851,2026-08-25 09:59:59.999000+00:00,117334438.3497655,296448,608.55281,48390639.7029719,0
2026-08-25 10:00:00+00:00,79187.2,79484.01,78992.0,79309.63,836.94668,2026-08-25 10:59:59.999000+00:00,66363504.4454018,211282,368.18052,29190950.6342808,0
2026-08-25 11:00:00+00:00,79309.63,79463.59,79044.18,79117.99,617.29432,2026-08-25 11:59:59.999000+00:00,48904938.3519271,202400,329.25635,26085170.630764,0
2026-08-25 12:00:00+00:00,79118.0,79171.88,78640.0,78980.0,1007.3407,2026-08-25 12:59:59.999000+00:00,79480933.32968,334380,419.82325,33129946.6983324,0
2026-08-25 13:00:00+00:00,78980.01,79222.0,78120.74,78647.99,1734.1222,2026-08-25 13:59:59.999000+00:00,136508936.0712811,474098,773.98228,60969826.5443913,0
2026-08-25 14:00:00+00:00,78648.0,79386.94,78531.55,79235.99,1216.06528,2026-08-25 14:59:59.999000+00:00,96163900.5313091,416847,660.39149,52220819.058323,0
2026-08-25 15:00:00+00:00,79236.0,79527.09,79020.04,79502.01,794.08262,2026-08-25 15:59:59.999000+00:00,62969457.1234839,258208,468.63248,37165066.859333,0
2026-08-25 16:00:00+00:00,79502.01,79563.71,79067.72,79156.02,676.1787,2026-08-25 16:59:59.999000+00:00,53614531.3960304,190786,324.24113,25702490.7237433,0
2026-08-25 17:00:00+00:00,79156.02,79256.08,78752.06,79240.01,747.28203,2026-08-25 17:59:59.999000+00:00,59056059.9322955,184548,468.72945,37045497.4614824,0
2026-08-25 18:00:00+00:00,79240.02,79380.0,79048.44,79128.0,469.50082,2026-08-25 18:59:59.999000+00:00,37196535.5183813,120528,271.62983,21519192.2595505,0
2026-08-25 19:00:00+00:00,79128.01,79233.57,78728.35,78925.95,702.86873,2026-08-25 19:59:59.999000+00:00,55501396.2535998,153843,364.96246,28820652.0905166,0
2026-08-25 20:00:00+00:00,78925.96,78976.0,78165.27,78206.13,777.55096,2026-08-25 20:59:59.999000+00:00,61060251.7330536,249022,282.80558,22216259.457776,0
